"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"1","intercept","3.10293431250259","0.0127036052074131","6.28814381043374","1.62619365541564","0.524082526936922","0.345733497782876","0.995967651850804","0.294980361257512","Clark","Culex_pipiens_sl"
"2","depthCM","-0.00630301926664405","-0.0210957494393801","0.00887207063752231","0.000633200229169455","-1.24927722724585","-0.851036530707182","-2.45162038062942","-0.706113958657044","Clark","Culex_pipiens_sl"
"3","temperatureC","-0.142684431078743","-0.281155518090995","-0.00302246018919018","0.0464883002284547","-0.498370302888255","-0.340400510014654","-0.978728399663607","-0.280903123397217","Clark","Culex_pipiens_sl"
"4","oxidationReductionPotentialMv","-0.0170824599444787","-0.0219665707342873","-0.0119251496149544","5.7594606894144e-05","-0.15466343027335","-0.105686830583998","-0.29627947521872","-0.087167079140008","Clark","Culex_pipiens_sl"
"5","salinityPPT","-0.0266082315844318","-0.0743685497811487","0.020106187626211","0.00640684174101299","-0.898973444536389","-0.608092041388222","-1.74107306898291","-0.507139561259542","Clark","Culex_pipiens_sl"
"6","waterCrowfootRanunculus","0.01015916806293","-0.460207363486102","0.434791200865066","0.228154037726805","22.4579450121827","8.98160003367459","-35.2137566042491","12.5414961883755","Clark","Culex_pipiens_sl"
"7","rushesJuncusOrScirpus","-1.15837046382823","-1.75096420850859","-0.59054416853936","0.299334348131452","-0.258409858916983","-0.18117035751547","-0.495586542138374","-0.146276216438751","Clark","Culex_pipiens_sl"
"8","filamentousAlgae","0.361533144420956","-0.0163253220523449","0.738458857290611","0.195450870839977","0.540616742492635","0.379736577163266","1.04521413632164","0.306913108691625","Clark","Culex_pipiens_sl"
"9","emergentGrass","0.27096177817618","-0.563444072365592","1.10855394864812","0.432162706744146","1.5949212824517","1.07883009594212","3.06726789178028","0.902379147840445","Clark","Culex_pipiens_sl"
"10","ivyLeafedDuckweedLemnaTriscula","-1.04882723832904","-2.33414843029537","0.180477609608641","0.640091422675169","-0.610292524148155","-0.416263636065666","-1.16759999520362","-0.346078862568808","Clark","Culex_pipiens_sl"
"11","bulrushesTypha","0.896971884661444","0.250245126738137","1.58295666401684","0.343130434688318","0.38254313268451","0.256164852139452","0.726985727375842","0.214729699410125","Clark","Culex_pipiens_sl"
"12","reedsPhragmites","-0.303046207971681","-0.766440319595786","0.157004779685799","0.228952455674949","-0.755503450141649","-0.510512511768757","-1.51524654997635","-0.426135025053081","Clark","Culex_pipiens_sl"
"13","marestailHippuris","-0.44833256327179","-0.974991733785156","0.0914342384392227","0.273103321811422","-0.609153436945111","-0.400375370311849","-1.20696839519973","-0.34317965468195","Clark","Culex_pipiens_sl"
"14","commonDuckweedLemnaMinor","0.235032677561619","-0.405889052189027","0.811164387301158","0.310681540366802","1.32186529800883","0.851534017521529","3.00302864262255","0.743433453637184","Clark","Culex_pipiens_sl"
"15","intercept","-1.42712807742413","-4.64392054843718","2.02244656751435","1.71409277651288","-1.20107844812829","-0.816795668400523","-2.54298427696191","-0.679973248829289","Clark","Culex_modestus"
